NO_OF_FRAMES	236
NO_OF_CAMERAS	24
NO_OF_MARKERS	46
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-03-21, 11:21:09.179	240864.14681330
DATA_INCLUDED	3D
MARKER_NAMES	clav	sternum	C_7	B_10	SIAS_left	SIAS_right	SIPS_left	SIPS_right	becken_top_left	becken_top_right	acrom_left	acrom_right	cluster_femur_left_1	cluster_femur_left_2	cluster_femur_left_4	cluster_femur_left_3	epi_med_left	epi_lat_left	cluster_tibia_left_1	cluster_tibia_left_2	cluster_tibia_left_4	cluster_tibia_left_3	calc_med_left	calc_back_left	calc_lat_left	forefoot_med_left	toe_left	forefoot_lat_left	cluster_femur_right_1	cluster_femur_right_2	cluster_femur_right_4	cluster_femur_right_3	epi_med_right	epi_lat_right	cluster_tibia_right_1	cluster_tibia_right_2	cluster_tibia_right_4	cluster_tibia_right_3	forfoot_med_right	toe_right	forfoot_lat_right	mal_lat_right	mal_lat_left	mal_med_left	tib_plat_left	tib_plat_right
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured
Frame	Time	clav X	clav Y	clav Z	sternum X	sternum Y	sternum Z	C_7 X	C_7 Y	C_7 Z	B_10 X	B_10 Y	B_10 Z	SIAS_left X	SIAS_left Y	SIAS_left Z	SIAS_right X	SIAS_right Y	SIAS_right Z	SIPS_left X	SIPS_left Y	SIPS_left Z	SIPS_right X	SIPS_right Y	SIPS_right Z	becken_top_left X	becken_top_left Y	becken_top_left Z	becken_top_right X	becken_top_right Y	becken_top_right Z	acrom_left X	acrom_left Y	acrom_left Z	acrom_right X	acrom_right Y	acrom_right Z	cluster_femur_left_1 X	cluster_femur_left_1 Y	cluster_femur_left_1 Z	cluster_femur_left_2 X	cluster_femur_left_2 Y	cluster_femur_left_2 Z	cluster_femur_left_4 X	cluster_femur_left_4 Y	cluster_femur_left_4 Z	cluster_femur_left_3 X	cluster_femur_left_3 Y	cluster_femur_left_3 Z	epi_med_left X	epi_med_left Y	epi_med_left Z	epi_lat_left X	epi_lat_left Y	epi_lat_left Z	cluster_tibia_left_1 X	cluster_tibia_left_1 Y	cluster_tibia_left_1 Z	cluster_tibia_left_2 X	cluster_tibia_left_2 Y	cluster_tibia_left_2 Z	cluster_tibia_left_4 X	cluster_tibia_left_4 Y	cluster_tibia_left_4 Z	cluster_tibia_left_3 X	cluster_tibia_left_3 Y	cluster_tibia_left_3 Z	calc_med_left X	calc_med_left Y	calc_med_left Z	calc_back_left X	calc_back_left Y	calc_back_left Z	calc_lat_left X	calc_lat_left Y	calc_lat_left Z	forefoot_med_left X	forefoot_med_left Y	forefoot_med_left Z	toe_left X	toe_left Y	toe_left Z	forefoot_lat_left X	forefoot_lat_left Y	forefoot_lat_left Z	cluster_femur_right_1 X	cluster_femur_right_1 Y	cluster_femur_right_1 Z	cluster_femur_right_2 X	cluster_femur_right_2 Y	cluster_femur_right_2 Z	cluster_femur_right_4 X	cluster_femur_right_4 Y	cluster_femur_right_4 Z	cluster_femur_right_3 X	cluster_femur_right_3 Y	cluster_femur_right_3 Z	epi_med_right X	epi_med_right Y	epi_med_right Z	epi_lat_right X	epi_lat_right Y	epi_lat_right Z	cluster_tibia_right_1 X	cluster_tibia_right_1 Y	cluster_tibia_right_1 Z	cluster_tibia_right_2 X	cluster_tibia_right_2 Y	cluster_tibia_right_2 Z	cluster_tibia_right_4 X	cluster_tibia_right_4 Y	cluster_tibia_right_4 Z	cluster_tibia_right_3 X	cluster_tibia_right_3 Y	cluster_tibia_right_3 Z	forfoot_med_right X	forfoot_med_right Y	forfoot_med_right Z	toe_right X	toe_right Y	toe_right Z	forfoot_lat_right X	forfoot_lat_right Y	forfoot_lat_right Z	mal_lat_right X	mal_lat_right Y	mal_lat_right Z	mal_lat_left X	mal_lat_left Y	mal_lat_left Z	mal_med_left X	mal_med_left Y	mal_med_left Z	tib_plat_left X	tib_plat_left Y	tib_plat_left Z	tib_plat_right X	tib_plat_right Y	tib_plat_right Z	
219	1.09000	875.565	2044.919	1343.180	859.223	1997.519	1153.637	896.421	2145.222	1413.530	902.227	2199.627	1226.943	971.327	2051.526	943.379	790.717	2048.157	959.813	924.987	2204.738	993.187	832.617	2211.841	987.380	1016.052	2118.595	999.443	733.073	2133.217	1006.130	1024.553	2068.105	1390.118	748.788	2130.839	1395.061	1045.942	2177.332	747.084	1045.529	2236.168	775.620	1021.236	2271.652	688.742	1028.599	2209.826	666.931	870.969	2324.121	519.091	993.517	2307.262	496.523	990.164	2396.652	381.282	982.180	2434.831	413.581	970.818	2488.453	352.626	973.418	2443.970	316.005	874.814	2618.460	215.219	910.610	2628.467	228.378	942.890	2615.556	201.317	849.293	2537.680	77.915	865.253	2509.777	40.385	950.138	2553.966	79.228	690.111	2065.339	786.993	680.185	2117.717	766.030	706.596	2093.203	686.285	710.670	2036.094	705.049	856.776	2008.846	507.346	742.977	1985.795	508.193	746.782	1962.474	360.763	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	944.165	2561.058	209.182	870.012	2542.484	205.447	936.968	2300.584	421.045	786.870	1930.627	444.341
220	1.09500	874.602	2027.918	1344.380	859.363	1981.003	1155.808	895.756	2128.515	1414.356	901.744	2182.750	1227.781	971.555	2034.734	944.466	791.334	2031.154	960.369	924.826	2187.356	994.790	832.515	2194.170	988.779	1015.950	2101.387	1000.887	732.829	2115.626	1007.003	1023.920	2051.614	1391.391	748.236	2113.934	1395.860	1045.958	2161.351	748.883	1044.660	2220.020	777.613	1020.486	2255.461	690.554	1028.762	2193.851	668.693	871.191	2307.574	520.571	992.154	2292.868	498.019	989.730	2383.451	384.377	982.533	2420.374	417.962	970.833	2476.270	358.831	972.164	2433.213	320.904	874.313	2611.134	225.041	910.069	2620.921	238.551	942.048	2609.197	210.842	849.794	2532.043	86.535	865.693	2504.846	48.587	950.099	2548.211	88.241	690.663	2048.748	787.812	680.343	2101.265	767.874	706.060	2078.356	687.380	710.828	2021.084	705.441	856.472	1994.792	505.815	742.130	1971.431	506.417	746.540	1942.502	359.927	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	943.738	2553.668	218.437	869.972	2534.902	213.943	936.632	2285.875	422.172	786.219	1915.084	444.307
221	1.10000	874.675	2011.937	1345.856	859.260	1964.078	1157.134	895.066	2111.848	1415.044	901.244	2165.948	1228.418	971.504	2017.930	945.305	791.326	2013.716	960.703	924.508	2170.066	996.134	832.251	2176.674	989.875	1015.733	2084.411	1002.114	732.231	2098.375	1007.717	1023.421	2035.149	1392.429	747.662	2097.010	1396.439	1045.904	2145.009	750.182	1043.803	2203.651	778.956	1019.836	2238.983	691.685	1028.925	2177.469	669.880	870.910	2289.865	521.669	991.998	2276.651	498.890	986.288	2369.499	386.969	990.830	2408.831	426.168	969.703	2464.422	365.292	971.203	2421.756	325.564	873.854	2603.226	234.888	909.363	2612.468	249.051	942.119	2600.248	221.714	849.969	2526.561	95.064	865.838	2499.752	56.760	950.019	2541.921	97.244	691.052	2032.408	788.037	680.319	2085.173	769.078	705.563	2063.666	688.093	710.925	2006.078	705.126	856.130	1981.918	502.900	741.294	1956.885	504.575	746.372	1922.821	359.279	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	942.613	2545.166	227.441	869.257	2527.489	222.644	936.488	2270.906	422.841	785.664	1899.766	443.908
222	1.10500	873.807	1994.524	1346.238	858.796	1946.474	1157.539	894.265	2095.184	1415.415	900.672	2149.162	1228.736	971.478	2001.119	945.871	791.162	1996.222	960.694	924.059	2152.882	997.099	831.863	2159.366	990.517	1015.548	2067.659	1003.312	731.837	2080.694	1008.029	1022.955	2018.775	1393.242	747.062	2080.147	1396.708	1045.933	2128.499	751.084	1043.108	2187.050	779.643	1019.504	2222.021	692.234	1028.963	2160.495	670.412	870.844	2271.687	522.165	991.312	2259.619	499.123	986.056	2354.518	387.965	986.590	2393.047	429.057	970.737	2450.612	371.184	970.583	2410.291	330.337	873.448	2594.586	245.037	909.104	2603.193	259.424	941.402	2592.712	231.581	849.874	2520.645	103.499	865.814	2494.708	64.770	949.905	2535.669	106.402	691.614	2016.208	788.015	680.280	2069.388	769.595	705.001	2049.020	688.277	710.563	1991.208	704.529	856.303	1968.268	499.286	740.631	1942.551	502.539	746.254	1903.622	359.114	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	942.573	2536.751	236.530	868.809	2519.177	231.268	937.557	2255.411	422.919	784.959	1884.211	443.094
223	1.11000	874.272	1978.276	1346.511	858.810	1929.548	1157.938	893.467	2078.451	1415.591	900.089	2132.493	1228.885	971.963	1984.599	946.472	791.200	1978.890	960.509	923.457	2135.800	997.731	831.352	2142.181	990.947	1015.233	2050.971	1004.186	731.005	2063.682	1008.143	1022.485	2002.426	1393.658	746.101	2063.030	1396.632	1045.300	2111.305	751.286	1042.213	2170.076	779.833	1019.414	2204.889	692.072	1028.656	2143.240	670.649	870.525	2253.224	522.161	991.085	2242.473	499.237	985.730	2340.423	390.630	986.481	2377.449	432.991	970.188	2437.165	377.314	969.941	2398.370	335.119	872.938	2585.115	255.309	909.059	2593.740	270.200	940.933	2581.548	245.255	849.786	2514.648	112.318	865.973	2489.525	72.767	949.751	2529.561	115.452	692.010	2000.016	787.167	681.060	2053.351	770.115	704.410	2034.388	687.977	710.044	1976.255	703.232	856.803	1955.104	495.990	740.188	1928.358	500.650	746.120	1885.006	359.135	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	942.021	2527.293	245.441	868.452	2510.076	239.750	936.876	2239.802	422.697	784.748	1868.847	442.146
224	1.11500	872.803	1960.998	1346.573	858.886	1912.733	1158.225	892.831	2061.900	1415.559	899.401	2115.858	1228.752	971.899	1967.812	946.596	791.572	1961.733	959.909	922.884	2119.011	998.056	830.736	2125.037	990.962	1014.848	2034.565	1004.788	730.686	2045.936	1008.036	1022.042	1986.030	1393.869	745.668	2046.304	1396.495	1044.872	2093.927	751.112	1041.533	2152.891	779.521	1018.866	2187.166	691.505	1028.346	2125.671	670.247	870.594	2234.043	521.746	990.487	2224.601	499.365	984.835	2325.606	393.860	985.147	2362.956	437.053	969.840	2423.201	383.372	969.476	2385.819	339.817	872.661	2574.829	265.825	908.443	2582.794	280.865	940.717	2573.739	253.361	849.809	2507.916	121.080	866.264	2484.022	80.637	949.019	2522.711	124.005	692.347	1984.115	786.129	681.263	2037.667	769.617	703.880	2019.617	687.160	709.111	1961.257	701.553	856.926	1942.018	492.528	739.857	1914.177	498.768	745.993	1866.819	359.266	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	942.220	2517.702	254.562	869.007	2499.771	248.156	936.831	2223.921	422.023	784.686	1853.162	441.206
225	1.12000	872.576	1944.299	1346.418	858.772	1895.845	1158.090	891.939	2045.166	1415.167	898.690	2099.283	1228.370	971.752	1951.014	946.734	791.878	1944.552	959.340	922.236	2102.280	998.016	830.117	2108.136	990.729	1014.530	2018.257	1005.173	730.154	2028.218	1007.445	1021.606	1969.703	1393.783	745.001	2029.306	1395.957	1044.377	2076.436	750.472	1040.926	2135.408	778.616	1018.834	2169.615	690.396	1027.724	2107.758	669.525	870.422	2214.381	520.785	989.708	2206.772	498.667	984.428	2310.584	396.368	985.152	2345.232	440.226	971.088	2407.689	389.046	969.235	2372.657	344.499	872.284	2563.858	276.433	908.397	2571.679	291.716	940.463	2563.606	263.719	849.902	2500.462	129.951	866.605	2477.936	88.720	943.416	2510.623	134.177	692.426	1968.262	784.491	681.561	2022.212	768.486	703.260	2004.726	685.790	708.038	1946.156	699.502	859.716	1925.638	489.044	739.458	1899.967	496.981	745.711	1848.964	359.397	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	942.033	2507.007	263.386	868.920	2489.645	256.991	936.807	2207.460	421.066	785.115	1837.464	440.350
226	1.12500	872.027	1927.603	1345.946	859.411	1879.495	1157.634	891.186	2028.665	1414.665	898.002	2082.795	1227.769	972.083	1934.475	946.651	791.795	1927.227	958.502	921.342	2085.540	997.597	829.478	2091.291	990.092	1014.126	2002.143	1005.218	729.916	2010.504	1006.796	1021.182	1953.417	1393.423	744.205	2012.315	1395.217	1043.769	2058.719	749.479	1040.540	2117.845	777.345	1018.666	2151.479	688.865	1026.858	2089.472	668.381	870.269	2194.678	519.554	988.902	2188.485	497.738	985.605	2295.088	400.267	984.435	2328.292	443.905	968.573	2393.104	394.680	966.199	2357.867	348.402	872.207	2552.237	287.294	907.896	2559.632	302.351	940.249	2552.616	274.350	849.959	2492.326	139.001	866.697	2470.853	97.107	951.349	2507.652	147.621	692.380	1952.402	782.390	681.625	2006.665	767.061	702.867	1989.727	683.960	706.675	1930.999	697.055	858.077	1914.691	485.876	738.985	1885.401	495.084	745.444	1831.239	359.568	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	942.449	2496.263	272.457	868.933	2477.976	265.019	936.916	2190.610	419.768	785.616	1821.574	439.977
227	1.13000	871.792	1911.106	1345.232	859.417	1862.724	1156.634	890.337	2012.032	1413.838	897.289	2066.328	1226.952	972.160	1917.754	946.392	791.925	1910.136	957.616	920.823	2069.133	996.820	828.868	2074.630	989.167	1013.836	1986.151	1004.987	730.014	1992.552	1005.976	1020.789	1937.100	1392.810	743.436	1995.245	1394.130	1043.312	2040.837	748.163	1040.237	2100.000	775.606	1018.468	2133.299	687.045	1026.197	2071.247	666.960	869.907	2174.680	517.897	988.319	2169.789	496.639	985.399	2279.488	402.947	983.675	2310.964	447.627	966.957	2376.682	399.788	968.378	2343.960	352.771	871.586	2539.291	297.619	907.746	2547.025	313.067	940.121	2540.843	284.840	850.081	2483.414	148.052	866.943	2463.116	105.658	951.772	2499.721	157.058	692.039	1936.510	779.879	681.684	1991.013	765.155	702.226	1974.764	681.835	705.294	1915.745	694.202	858.226	1900.449	482.293	738.383	1870.333	493.051	745.211	1813.590	359.538	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	943.010	2485.351	281.305	869.048	2465.960	273.256	936.757	2173.290	418.268	786.107	1805.374	439.680
228	1.13500	871.399	1894.438	1344.165	859.415	1846.012	1155.380	889.468	1995.525	1412.812	896.477	2049.877	1225.878	971.916	1900.898	945.868	792.332	1893.288	956.493	920.175	2052.674	995.653	828.164	2058.059	987.970	1013.619	1970.202	1004.472	729.229	1978.939	1005.087	1020.309	1920.876	1391.887	742.669	1978.198	1392.761	1042.735	2022.853	746.552	1040.255	2082.281	773.630	1018.382	2115.134	684.894	1025.637	2052.861	665.334	869.639	2154.580	515.926	987.697	2150.516	495.090	985.124	2263.101	405.344	983.284	2292.573	451.539	966.117	2359.983	405.068	968.476	2328.905	357.227	871.377	2525.707	307.926	907.504	2533.294	323.474	940.077	2528.173	295.392	850.349	2473.809	156.954	867.400	2454.613	114.020	951.693	2490.432	166.287	691.393	1920.543	777.055	681.894	1975.227	762.981	701.750	1959.610	679.325	703.838	1900.397	690.975	857.970	1886.081	478.679	737.830	1854.954	490.973	745.164	1796.002	359.326	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	939.050	2472.192	290.784	868.866	2453.635	281.661	937.021	2155.323	416.198	786.546	1789.099	439.262
229	1.14000	870.872	1877.811	1342.845	859.141	1829.226	1154.049	888.620	1978.959	1411.558	896.491	2034.179	1224.826	972.334	1884.337	945.259	792.466	1876.433	955.249	919.744	2036.403	994.162	827.604	2041.569	986.455	1013.529	1954.413	1003.594	729.430	1959.881	1003.145	1019.797	1904.665	1390.786	741.782	1961.032	1391.230	1042.280	2004.685	744.643	1040.399	2064.380	771.212	1018.275	2096.714	682.289	1025.073	2034.148	663.128	869.267	2134.250	513.721	987.253	2130.919	493.169	984.751	2245.794	407.328	982.203	2273.934	454.575	963.783	2344.340	410.518	966.044	2311.854	360.449	871.227	2511.524	318.105	906.875	2518.590	333.739	940.216	2514.569	305.705	850.494	2463.582	165.808	868.917	2445.444	122.296	951.976	2480.081	175.512	690.564	1904.624	773.967	681.835	1959.746	760.484	700.986	1944.554	676.585	702.127	1885.193	687.653	857.749	1871.282	475.398	737.653	1838.546	488.315	745.255	1778.607	358.915	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	939.542	2457.593	294.113	869.035	2439.870	289.519	937.324	2136.766	414.095	786.878	1772.559	438.892
230	1.14500	870.370	1861.068	1341.215	859.764	1812.980	1152.071	887.756	1962.444	1410.073	895.118	2017.214	1223.238	972.513	1867.784	944.403	792.323	1859.588	953.882	919.356	2020.155	992.350	827.061	2025.300	984.619	1013.399	1938.461	1002.147	729.439	1942.226	1001.440	1019.379	1888.549	1389.450	741.086	1944.104	1389.381	1042.015	1986.537	742.530	1040.665	2046.660	768.567	1017.520	2077.456	679.177	1024.561	2015.196	660.820	868.822	2113.935	511.092	986.714	2110.968	490.824	985.270	2228.439	409.381	981.338	2254.748	457.340	964.998	2324.666	415.004	967.983	2296.512	365.565	871.380	2496.467	328.001	907.171	2503.432	343.867	940.380	2499.969	315.897	851.040	2452.486	174.258	869.441	2435.535	130.438	952.304	2469.023	184.613	689.446	1888.548	770.463	681.708	1943.980	757.608	700.155	1929.405	673.553	700.101	1870.084	684.133	857.391	1856.833	472.489	737.355	1822.137	486.587	745.430	1761.438	358.046	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	939.351	2442.839	302.291	869.480	2425.059	296.871	937.011	2118.065	411.672	787.288	1755.662	438.341
231	1.15000	870.461	1844.799	1339.402	859.442	1796.177	1149.879	886.869	1945.868	1408.352	893.943	2000.418	1221.432	972.606	1851.248	943.182	792.059	1842.923	952.419	919.047	2003.877	990.205	826.777	2009.297	982.643	1013.429	1922.573	1000.383	729.291	1925.365	999.556	1018.878	1872.400	1387.856	740.254	1926.985	1387.364	1041.747	1968.228	740.108	1041.488	2028.827	765.528	1017.410	2058.582	675.918	1024.301	1995.977	658.035	868.376	2093.383	508.184	986.302	2090.677	488.210	981.258	2209.749	409.258	979.499	2235.848	459.157	964.383	2305.779	419.355	971.584	2281.669	370.107	871.719	2480.699	337.372	907.476	2487.192	353.613	940.654	2484.365	325.718	851.381	2440.806	182.484	869.905	2424.902	138.380	952.840	2457.116	193.600	688.177	1872.340	766.773	681.256	1927.946	754.536	699.647	1914.085	670.330	698.324	1854.686	680.188	856.655	1840.991	470.767	737.035	1805.196	485.337	745.536	1744.622	356.797	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	939.853	2428.002	310.912	869.639	2409.928	304.313	936.785	2098.883	408.815	787.565	1738.930	437.493
232	1.15500	869.785	1828.075	1337.314	860.236	1780.122	1147.449	886.003	1929.385	1406.415	893.077	1983.970	1219.517	972.938	1834.791	941.789	791.881	1826.505	950.829	919.108	1987.891	987.820	826.435	1993.304	980.313	1013.457	1906.532	998.275	729.146	1908.998	997.351	1018.477	1856.393	1386.029	739.459	1909.841	1385.072	1041.604	1949.654	737.362	1041.474	2010.341	762.040	1017.600	2039.608	672.317	1024.126	1976.649	655.196	867.824	2072.659	504.965	985.625	2069.836	485.072	985.512	2191.301	411.609	980.181	2213.823	460.788	966.506	2284.698	423.349	971.475	2264.252	373.250	872.102	2464.038	345.984	906.992	2470.011	362.999	941.015	2467.889	335.165	851.809	2428.300	190.574	870.347	2413.335	146.113	949.441	2440.680	201.044	686.898	1855.983	762.831	680.814	1911.979	751.261	697.524	1899.604	666.859	696.570	1839.168	676.038	856.347	1824.290	470.012	737.373	1787.891	483.873	745.851	1728.210	355.094	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	944.007	2412.182	322.792	869.116	2394.658	311.703	936.504	2079.386	405.711	788.030	1722.340	436.324
233	1.16000	869.391	1811.524	1334.998	860.216	1763.628	1144.735	885.132	1912.825	1404.335	892.390	1967.660	1217.443	973.120	1818.360	940.029	791.429	1810.052	949.134	919.216	1971.840	984.996	826.239	1977.474	977.643	1013.672	1890.585	995.832	728.923	1893.191	994.885	1018.051	1840.347	1383.998	738.669	1892.681	1382.457	1041.558	1931.150	734.425	1041.501	1991.516	758.115	1018.044	2020.476	668.385	1024.006	1957.261	651.942	867.391	2051.818	501.346	985.312	2048.851	481.554	985.441	2171.199	412.349	980.087	2192.621	462.509	965.075	2266.719	426.981	971.440	2245.971	375.908	872.809	2447.641	353.141	907.298	2453.034	371.130	941.566	2450.230	344.116	852.376	2414.922	198.370	869.296	2401.236	153.789	953.661	2429.862	210.415	685.624	1839.527	758.767	680.283	1895.744	747.913	696.593	1883.983	663.327	695.398	1823.443	671.901	857.077	1806.008	470.242	737.721	1770.008	482.393	746.160	1712.212	352.970	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	945.375	2396.739	331.555	869.217	2378.275	318.499	936.416	2059.393	402.324	788.286	1705.583	434.834
234	1.16500	868.995	1794.927	1332.405	860.500	1747.216	1141.642	884.271	1896.301	1402.016	891.672	1951.457	1215.185	973.207	1802.079	937.958	791.206	1793.201	947.159	919.330	1955.738	981.913	826.235	1961.630	974.681	1013.869	1874.397	993.071	728.810	1877.754	992.262	1017.559	1824.388	1381.648	737.827	1875.538	1379.748	1041.390	1912.213	731.158	1042.969	1973.707	754.336	1018.199	2000.941	664.199	1024.250	1937.972	648.518	866.945	2030.716	497.411	985.058	2027.539	477.693	984.404	2150.512	411.908	979.854	2170.970	463.048	964.389	2245.700	429.686	971.405	2226.860	378.043	873.115	2429.449	360.987	907.178	2434.291	379.205	942.781	2430.760	353.247	852.574	2400.897	205.826	870.202	2387.894	160.659	954.348	2415.001	218.277	684.284	1823.465	755.101	679.723	1879.802	744.266	696.039	1867.775	659.693	694.682	1807.262	668.232	857.033	1788.647	470.436	738.202	1752.027	480.891	746.429	1696.618	350.395	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	944.580	2378.469	337.934	869.469	2360.839	324.645	936.327	2039.141	398.463	788.319	1688.902	432.781
235	1.17000	868.549	1778.383	1329.608	860.816	1730.885	1138.297	883.377	1879.649	1399.478	890.802	1935.048	1212.709	973.104	1785.584	935.551	790.828	1777.470	945.170	919.525	1939.689	978.523	826.030	1946.213	971.199	1014.133	1858.214	989.973	728.772	1862.472	989.302	1017.102	1808.530	1379.051	736.924	1858.346	1376.708	1041.315	1893.480	727.651	1043.648	1955.047	750.059	1018.543	1981.457	659.771	1023.861	1918.082	644.661	866.573	2009.477	493.028	984.851	2005.890	473.406	984.873	2130.364	411.517	979.813	2148.644	462.958	964.386	2224.494	431.832	971.407	2207.134	379.604	873.318	2410.408	368.578	909.347	2414.442	386.878	943.259	2411.966	361.350	853.319	2385.687	212.549	870.999	2373.734	167.307	955.080	2399.292	225.685	682.666	1807.926	752.119	679.127	1864.239	740.696	695.639	1851.028	656.376	694.717	1790.670	665.717	857.562	1770.233	470.426	738.604	1734.006	479.087	746.682	1681.254	347.412	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	943.061	2358.742	343.463	869.738	2342.558	330.324	936.317	2018.452	394.426	788.429	1672.068	430.253
236	1.17500	868.319	1761.898	1326.545	860.926	1714.387	1134.754	882.468	1863.060	1396.706	889.966	1918.894	1209.891	972.912	1769.090	932.893	790.314	1761.292	942.783	919.901	1923.743	974.829	826.430	1930.349	967.737	1014.315	1842.165	986.652	728.826	1847.048	985.804	1016.630	1792.713	1376.254	736.115	1841.156	1373.539	1041.265	1874.635	723.852	1043.886	1936.025	745.369	1018.712	1961.823	654.982	1023.723	1898.317	640.658	866.319	1987.936	488.406	985.092	1984.138	468.915	984.314	2108.610	410.026	979.910	2126.003	462.290	962.492	2203.492	432.698	970.585	2187.385	380.417	873.493	2390.682	375.336	906.015	2393.874	393.994	943.712	2392.572	368.769	854.232	2369.752	218.823	872.213	2358.670	173.280	955.982	2382.879	232.576	681.388	1792.772	749.857	678.373	1848.967	737.338	695.708	1833.984	653.510	694.896	1773.765	664.058	857.998	1750.438	470.529	739.075	1715.922	477.263	746.922	1666.254	344.138	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	941.797	2338.775	349.097	870.061	2323.464	335.302	936.281	1997.435	390.205	788.676	1655.295	427.114
237	1.18000	868.028	1745.554	1323.361	861.200	1698.147	1131.207	881.550	1846.522	1393.721	889.001	1902.653	1206.946	972.859	1752.760	929.920	789.592	1745.206	940.182	920.413	1907.809	970.773	827.048	1914.655	963.980	1014.576	1825.968	983.016	728.868	1831.936	982.473	1016.157	1776.968	1373.064	735.265	1824.008	1370.061	1040.993	1855.669	719.770	1044.434	1917.275	740.460	1019.130	1942.448	650.117	1023.756	1878.694	636.372	866.091	1966.157	483.397	985.283	1962.040	464.169	984.475	2087.060	408.449	980.131	2103.050	461.244	967.582	2179.524	435.424	971.564	2165.198	381.306	873.675	2370.139	381.366	905.479	2373.073	398.854	944.323	2372.305	375.476	855.666	2352.618	224.262	875.670	2342.882	178.416	956.972	2365.700	238.918	680.645	1777.848	748.143	677.513	1833.768	734.055	696.125	1816.522	650.870	694.950	1756.581	663.023	858.587	1731.103	470.256	739.388	1697.959	475.302	747.071	1651.447	340.538	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	941.474	2318.190	352.592	870.401	2304.005	339.969	936.415	1976.053	385.687	788.831	1638.798	423.670
