NO_OF_FRAMES	261
NO_OF_CAMERAS	24
NO_OF_MARKERS	43
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-03-24, 11:28:02.278	500479.07351580
DATA_INCLUDED	3D
MARKER_NAMES	clav	sternum	C_7	B_10	SIAS_left	SIAS_right	SIPS_left	SIPS_right	becken_top_left	becken_top_right	acrom_left	acrom_right	cluster_femur_left_1	cluster_femur_left_2	cluster_femur_left_4	cluster_femur_left_3	epi_med_left	epi_lat_left	cluster_tibia_left_1	cluster_tibia_left_2	cluster_tibia_left_4	cluster_tibia_left_3	cluster_femur_right_1	cluster_femur_right_2	cluster_femur_right_4	cluster_femur_right_3	epi_med_right	epi_lat_right	cluster_tibia_right_1	cluster_tibia_right_2	cluster_tibia_right_4	cluster_tibia_right_3	calc_med_right	calc_back_right	calc_lat_right	forfoot_med_right	toe_right	forfoot_lat_right	mal_med_right	mal_lat_right	mal_lat_left	tib_plat_left	tib_plat_right
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured
Frame	Time	clav X	clav Y	clav Z	sternum X	sternum Y	sternum Z	C_7 X	C_7 Y	C_7 Z	B_10 X	B_10 Y	B_10 Z	SIAS_left X	SIAS_left Y	SIAS_left Z	SIAS_right X	SIAS_right Y	SIAS_right Z	SIPS_left X	SIPS_left Y	SIPS_left Z	SIPS_right X	SIPS_right Y	SIPS_right Z	becken_top_left X	becken_top_left Y	becken_top_left Z	becken_top_right X	becken_top_right Y	becken_top_right Z	acrom_left X	acrom_left Y	acrom_left Z	acrom_right X	acrom_right Y	acrom_right Z	cluster_femur_left_1 X	cluster_femur_left_1 Y	cluster_femur_left_1 Z	cluster_femur_left_2 X	cluster_femur_left_2 Y	cluster_femur_left_2 Z	cluster_femur_left_4 X	cluster_femur_left_4 Y	cluster_femur_left_4 Z	cluster_femur_left_3 X	cluster_femur_left_3 Y	cluster_femur_left_3 Z	epi_med_left X	epi_med_left Y	epi_med_left Z	epi_lat_left X	epi_lat_left Y	epi_lat_left Z	cluster_tibia_left_1 X	cluster_tibia_left_1 Y	cluster_tibia_left_1 Z	cluster_tibia_left_2 X	cluster_tibia_left_2 Y	cluster_tibia_left_2 Z	cluster_tibia_left_4 X	cluster_tibia_left_4 Y	cluster_tibia_left_4 Z	cluster_tibia_left_3 X	cluster_tibia_left_3 Y	cluster_tibia_left_3 Z	cluster_femur_right_1 X	cluster_femur_right_1 Y	cluster_femur_right_1 Z	cluster_femur_right_2 X	cluster_femur_right_2 Y	cluster_femur_right_2 Z	cluster_femur_right_4 X	cluster_femur_right_4 Y	cluster_femur_right_4 Z	cluster_femur_right_3 X	cluster_femur_right_3 Y	cluster_femur_right_3 Z	epi_med_right X	epi_med_right Y	epi_med_right Z	epi_lat_right X	epi_lat_right Y	epi_lat_right Z	cluster_tibia_right_1 X	cluster_tibia_right_1 Y	cluster_tibia_right_1 Z	cluster_tibia_right_2 X	cluster_tibia_right_2 Y	cluster_tibia_right_2 Z	cluster_tibia_right_4 X	cluster_tibia_right_4 Y	cluster_tibia_right_4 Z	cluster_tibia_right_3 X	cluster_tibia_right_3 Y	cluster_tibia_right_3 Z	calc_med_right X	calc_med_right Y	calc_med_right Z	calc_back_right X	calc_back_right Y	calc_back_right Z	calc_lat_right X	calc_lat_right Y	calc_lat_right Z	forfoot_med_right X	forfoot_med_right Y	forfoot_med_right Z	toe_right X	toe_right Y	toe_right Z	forfoot_lat_right X	forfoot_lat_right Y	forfoot_lat_right Z	mal_med_right X	mal_med_right Y	mal_med_right Z	mal_lat_right X	mal_lat_right Y	mal_lat_right Z	mal_lat_left X	mal_lat_left Y	mal_lat_left Z	tib_plat_left X	tib_plat_left Y	tib_plat_left Z	tib_plat_right X	tib_plat_right Y	tib_plat_right Z	
241	1.20000	902.766	-1334.341	1431.866	904.164	-1371.410	1247.596	920.635	-1191.850	1504.857	926.890	-1136.804	1321.793	1050.441	-1279.515	974.584	784.730	-1299.815	965.049	940.520	-1091.363	1021.971	863.816	-1095.914	1021.433	1078.544	-1246.879	1056.834	746.446	-1262.947	1052.315	1077.500	-1275.801	1498.596	741.806	-1244.750	1457.464	0.000	0.000	0.000	1091.797	-1223.494	689.338	1052.314	-1181.940	590.873	1077.425	-1241.288	594.455	928.872	-1238.242	456.237	1052.315	-1217.756	450.158	1046.461	-1169.592	319.758	1053.891	-1120.128	349.939	1035.657	-1073.097	280.545	1028.814	-1119.463	247.418	742.956	-1394.008	771.453	740.513	-1345.581	735.084	769.672	-1393.201	668.108	757.067	-1440.611	697.906	915.506	-1489.239	587.855	799.645	-1505.245	579.192	774.430	-1427.314	508.880	774.173	-1400.234	556.397	768.164	-1325.641	519.850	770.497	-1353.291	471.587	839.284	-1051.785	345.625	805.139	-1040.152	376.692	767.356	-1056.279	366.799	828.787	-1203.306	215.589	802.021	-1241.618	189.600	735.684	-1201.370	231.362	857.486	-1143.073	341.842	762.016	-1127.921	358.390	998.279	-979.147	68.293	1001.663	-1265.981	388.521	846.017	-1524.990	511.337
242	1.20500	901.032	-1354.207	1434.715	902.213	-1392.299	1250.917	920.403	-1211.738	1507.144	928.191	-1157.244	1324.173	1049.543	-1301.248	976.214	784.282	-1319.677	969.475	942.232	-1112.531	1024.358	865.139	-1116.375	1024.220	1077.930	-1269.407	1060.076	746.125	-1282.316	1055.025	1075.885	-1297.011	1502.421	741.416	-1262.030	1460.188	0.000	0.000	0.000	1090.600	-1236.637	689.827	1051.355	-1191.316	592.918	1076.558	-1251.946	594.423	927.560	-1243.458	455.477	1050.932	-1222.175	450.930	1045.290	-1171.849	320.140	1052.797	-1123.091	351.490	1034.803	-1075.647	281.937	1027.937	-1121.386	248.386	742.702	-1416.687	779.522	740.172	-1369.170	741.984	769.214	-1417.536	676.286	757.626	-1465.413	707.001	914.983	-1514.479	597.809	799.750	-1531.290	589.032	774.611	-1457.125	515.345	775.608	-1427.660	561.564	769.534	-1354.742	521.659	769.664	-1384.396	475.287	839.288	-1089.210	332.045	804.649	-1076.098	362.797	766.999	-1092.828	353.490	828.848	-1248.008	211.167	802.413	-1287.732	187.067	735.859	-1245.399	226.441	857.395	-1182.030	333.512	762.040	-1165.484	348.399	998.330	-979.912	70.136	1000.617	-1269.609	388.003	845.675	-1554.326	521.635
243	1.21000	899.276	-1374.049	1437.760	900.768	-1412.558	1254.139	919.681	-1231.503	1509.881	929.243	-1177.865	1326.603	1048.664	-1323.457	977.969	783.981	-1339.772	974.127	944.386	-1133.769	1026.764	866.379	-1136.984	1027.237	1077.312	-1292.449	1063.408	745.874	-1302.237	1057.935	1074.243	-1318.042	1506.512	740.944	-1279.421	1462.988	0.000	0.000	0.000	1089.339	-1249.928	690.829	1050.900	-1200.977	595.471	1073.920	-1262.001	595.223	925.725	-1247.712	455.877	1049.400	-1226.147	452.467	1044.494	-1174.917	322.052	1051.650	-1126.074	353.275	1033.958	-1077.819	284.052	1027.283	-1123.347	250.236	742.356	-1438.738	787.629	739.586	-1392.528	748.870	768.361	-1441.821	684.858	757.870	-1489.370	716.256	914.568	-1539.805	607.618	799.708	-1556.580	598.389	774.491	-1485.872	521.889	776.927	-1454.089	566.415	770.708	-1383.667	523.061	769.289	-1415.123	478.337	838.601	-1127.165	319.470	804.393	-1113.261	348.038	767.105	-1129.770	339.983	829.547	-1292.721	206.954	803.269	-1333.785	185.153	736.633	-1289.183	221.560	857.227	-1219.870	325.482	761.211	-1201.221	339.703	998.716	-981.240	72.238	999.607	-1272.206	388.559	846.203	-1582.770	531.462
244	1.21500	897.570	-1393.803	1441.082	899.025	-1432.934	1257.536	919.286	-1251.299	1512.667	930.708	-1198.454	1328.996	1047.697	-1346.206	979.885	784.011	-1360.058	978.958	946.254	-1155.458	1029.253	867.791	-1157.826	1030.138	1076.690	-1315.974	1066.819	746.012	-1322.682	1061.144	1072.577	-1339.021	1510.669	740.599	-1296.793	1465.998	0.000	0.000	0.000	1087.877	-1263.544	692.130	1050.343	-1210.663	598.854	1072.804	-1271.967	596.109	924.126	-1251.623	457.432	1047.760	-1230.307	454.713	1043.860	-1176.969	324.355	1050.517	-1128.499	355.751	1032.955	-1079.956	287.120	1026.750	-1125.202	252.813	742.252	-1461.194	795.640	739.087	-1415.625	756.625	768.816	-1466.687	692.525	758.169	-1512.999	725.220	914.061	-1564.355	616.926	799.659	-1581.221	607.192	774.371	-1514.029	528.124	778.132	-1480.136	570.805	771.135	-1411.339	524.549	769.548	-1446.311	480.491	838.441	-1165.806	306.167	804.475	-1150.134	334.324	766.585	-1167.671	326.684	830.544	-1337.312	203.308	804.608	-1379.609	183.655	737.463	-1333.334	217.205	857.125	-1257.891	317.534	761.146	-1239.467	330.724	999.028	-982.879	75.552	997.982	-1275.070	390.074	845.714	-1610.728	540.693
245	1.22000	895.935	-1413.601	1444.636	897.844	-1452.766	1261.083	918.728	-1271.199	1515.618	932.010	-1219.307	1331.642	1046.432	-1368.898	981.929	784.272	-1380.635	983.941	948.403	-1177.125	1031.749	868.763	-1178.762	1033.561	1075.963	-1340.314	1070.208	746.197	-1343.563	1064.761	1070.793	-1360.031	1515.135	740.472	-1314.140	1468.959	0.000	0.000	0.000	1086.597	-1277.555	694.076	1049.573	-1220.550	602.762	1070.874	-1282.136	597.856	922.228	-1254.990	459.687	1045.887	-1234.571	457.936	1043.224	-1179.658	327.813	1049.078	-1131.017	359.634	1032.128	-1082.289	290.794	1026.384	-1127.326	256.365	742.414	-1483.487	803.629	739.593	-1438.984	763.767	768.850	-1490.260	700.405	758.576	-1536.173	733.853	913.895	-1589.483	625.962	799.451	-1605.143	615.473	774.125	-1541.721	533.545	778.483	-1505.590	574.954	772.604	-1439.910	524.254	769.062	-1476.204	483.047	838.460	-1205.792	293.224	804.223	-1187.466	320.085	766.176	-1205.790	313.360	831.856	-1381.653	199.904	806.291	-1425.102	182.524	738.525	-1377.323	212.995	857.685	-1297.545	309.962	761.147	-1277.329	321.219	999.500	-984.495	79.393	996.321	-1278.548	392.046	844.546	-1637.871	549.907
246	1.22500	894.247	-1433.282	1448.236	896.334	-1473.107	1264.886	917.759	-1290.860	1518.390	933.276	-1239.862	1334.310	1045.020	-1391.704	984.135	784.837	-1401.260	988.931	950.524	-1198.965	1034.660	869.998	-1199.887	1036.889	1074.927	-1365.115	1073.297	746.379	-1364.854	1068.764	1069.025	-1381.104	1519.660	740.199	-1331.807	1472.113	0.000	0.000	0.000	1085.077	-1292.067	696.721	1048.929	-1230.965	607.675	1068.876	-1292.385	600.553	920.336	-1258.305	463.597	1044.200	-1238.834	462.093	1040.329	-1181.291	332.193	1047.583	-1133.702	364.217	1029.430	-1084.690	295.499	1025.892	-1129.664	260.819	742.511	-1505.716	811.460	739.359	-1461.696	770.882	768.335	-1513.573	708.361	758.665	-1559.166	742.387	913.420	-1613.960	634.155	799.255	-1628.483	623.106	773.714	-1568.795	538.415	780.115	-1530.882	577.594	773.191	-1467.569	524.654	768.660	-1505.816	484.831	838.189	-1245.104	280.275	803.701	-1225.521	306.090	766.041	-1244.515	300.042	833.265	-1425.670	196.966	808.123	-1470.247	181.747	739.838	-1421.265	208.896	856.471	-1336.464	301.592	760.375	-1315.788	311.544	1000.163	-986.421	83.346	994.541	-1281.452	395.029	843.893	-1664.416	558.217
247	1.23000	892.686	-1453.047	1451.972	894.775	-1493.520	1268.604	917.248	-1310.544	1521.222	934.645	-1260.659	1337.200	1043.359	-1414.714	986.382	785.404	-1421.909	993.944	952.330	-1220.994	1037.588	871.212	-1220.634	1040.126	1073.654	-1390.416	1076.203	746.693	-1386.374	1073.144	1067.170	-1402.028	1524.271	739.833	-1349.798	1475.167	0.000	0.000	0.000	1084.632	-1307.602	700.059	1050.316	-1241.634	613.955	1067.808	-1303.810	604.009	918.457	-1261.799	468.786	1042.511	-1243.752	467.729	1041.503	-1185.098	337.672	1046.497	-1137.133	370.040	1030.161	-1088.146	301.490	1025.709	-1132.483	266.397	743.016	-1528.201	819.161	739.005	-1484.191	778.233	768.028	-1536.470	715.955	758.858	-1581.846	750.540	912.837	-1637.993	641.834	799.074	-1651.284	630.021	773.381	-1595.424	542.429	780.957	-1555.794	579.686	773.966	-1495.047	523.885	768.061	-1535.123	486.192	838.628	-1285.461	268.158	803.953	-1264.388	292.710	766.909	-1283.837	286.594	834.864	-1469.596	194.409	810.102	-1515.052	181.329	741.244	-1464.860	205.087	856.320	-1375.423	293.870	760.926	-1354.392	301.898	1000.945	-989.247	88.366	992.579	-1285.188	399.168	843.309	-1690.291	565.929
248	1.23500	890.794	-1473.361	1455.778	893.250	-1513.742	1272.499	916.369	-1330.203	1524.244	935.416	-1281.685	1339.661	1041.667	-1437.805	988.766	785.975	-1442.786	998.832	953.655	-1243.045	1040.979	872.042	-1241.688	1043.587	1072.119	-1416.322	1078.816	747.042	-1408.117	1077.881	1065.575	-1422.553	1528.818	739.454	-1368.097	1478.332	0.000	0.000	0.000	1082.891	-1322.981	703.923	1049.694	-1253.271	620.578	1065.647	-1315.212	608.238	916.402	-1265.590	475.388	1040.916	-1249.410	474.665	1039.500	-1189.133	344.488	1045.353	-1141.320	377.414	1028.786	-1092.232	308.430	1025.721	-1135.949	273.229	743.454	-1550.119	826.713	738.789	-1506.479	785.502	767.933	-1558.913	723.093	758.966	-1604.085	758.312	912.296	-1661.888	648.625	798.875	-1673.621	636.185	773.093	-1621.749	545.979	781.455	-1580.446	580.997	774.279	-1522.335	522.428	767.634	-1564.209	486.552	838.510	-1325.372	256.233	803.666	-1303.568	279.869	766.294	-1322.730	274.859	836.495	-1513.300	192.121	812.050	-1559.563	181.309	742.684	-1508.225	201.418	856.746	-1414.283	286.499	761.290	-1392.774	292.892	1002.627	-993.020	93.999	990.322	-1289.151	404.105	842.441	-1715.685	573.005
249	1.24000	889.321	-1493.132	1459.597	891.405	-1534.161	1276.676	915.853	-1349.930	1527.642	937.124	-1302.353	1342.798	1039.880	-1460.868	991.247	786.483	-1463.635	1003.654	955.665	-1265.338	1044.147	873.494	-1262.980	1046.928	1070.396	-1442.453	1081.595	747.488	-1429.883	1082.800	1063.708	-1443.534	1533.410	739.034	-1386.426	1481.412	0.000	0.000	0.000	1081.085	-1338.386	708.644	1048.895	-1265.635	627.770	1063.662	-1327.599	613.158	914.537	-1269.914	482.796	1039.551	-1255.923	482.254	1038.899	-1194.071	351.940	1044.143	-1146.348	385.244	1027.698	-1097.096	316.398	1025.963	-1140.369	280.797	743.830	-1571.942	834.027	738.372	-1528.456	792.618	767.620	-1581.001	730.336	759.172	-1626.087	765.625	911.516	-1685.212	654.781	798.640	-1695.698	641.710	772.607	-1647.614	548.580	781.519	-1604.857	581.590	775.116	-1549.720	520.059	767.194	-1592.893	486.576	839.332	-1365.855	244.804	804.163	-1342.957	266.949	767.854	-1362.977	261.286	837.959	-1556.735	190.185	813.789	-1603.363	181.457	744.006	-1551.170	198.006	857.308	-1453.130	279.324	761.953	-1431.473	283.756	1002.725	-997.177	101.453	988.472	-1294.443	409.816	841.666	-1740.511	579.487
250	1.24500	887.754	-1512.975	1463.393	889.984	-1554.497	1280.606	914.974	-1369.860	1530.628	937.771	-1323.372	1345.483	1038.146	-1484.097	993.830	786.913	-1484.479	1008.421	957.454	-1287.586	1047.472	874.578	-1284.063	1050.364	1068.531	-1468.751	1084.260	747.777	-1451.611	1087.906	1061.817	-1464.427	1537.944	738.658	-1404.892	1484.472	0.000	0.000	0.000	1079.828	-1354.880	713.227	1048.224	-1278.909	635.312	1061.768	-1340.475	618.543	912.720	-1275.109	491.080	1038.256	-1263.712	490.284	1038.818	-1200.083	360.146	1042.903	-1152.522	393.579	1025.888	-1102.618	325.185	1026.297	-1146.037	289.169	744.214	-1593.544	840.931	737.831	-1550.186	799.925	767.203	-1602.744	737.190	759.243	-1647.749	772.625	910.922	-1708.260	660.025	798.407	-1717.580	646.636	772.211	-1673.152	550.423	781.377	-1629.013	581.502	775.151	-1576.843	517.298	766.854	-1621.473	486.012	841.184	-1406.456	233.852	804.624	-1382.714	254.383	768.820	-1402.842	248.973	839.327	-1599.889	188.434	815.114	-1646.997	181.875	745.024	-1594.193	194.836	857.724	-1492.565	272.091	762.641	-1470.146	274.939	1002.908	-1002.988	108.795	985.914	-1300.683	415.895	840.581	-1764.777	585.358
251	1.25000	886.225	-1532.664	1467.176	888.478	-1574.730	1284.566	914.809	-1389.693	1533.849	938.858	-1344.495	1348.486	1036.548	-1507.275	996.574	787.247	-1505.296	1013.205	959.292	-1309.996	1050.467	875.729	-1305.033	1053.910	1066.608	-1494.938	1086.872	748.240	-1473.246	1093.080	1060.038	-1485.229	1542.256	738.218	-1423.400	1487.532	0.000	0.000	0.000	1078.919	-1371.529	718.329	1047.341	-1292.833	642.958	1060.351	-1354.552	624.341	910.968	-1281.516	500.153	1037.262	-1272.428	498.294	1038.602	-1206.987	368.397	1042.002	-1159.518	402.180	1025.210	-1109.485	334.083	1026.259	-1152.415	297.574	744.759	-1615.060	847.467	737.428	-1571.716	806.554	766.711	-1624.081	743.436	759.337	-1669.095	778.976	910.429	-1731.646	664.515	798.239	-1738.941	650.902	771.817	-1698.580	551.872	780.968	-1653.057	580.648	775.063	-1603.895	514.092	766.574	-1649.922	484.978	842.445	-1447.181	223.152	806.009	-1422.595	241.855	769.731	-1442.546	237.962	840.562	-1643.057	187.199	816.175	-1690.060	182.670	746.048	-1636.483	192.079	858.176	-1531.381	265.952	763.209	-1508.521	266.818	1004.161	-1009.482	116.841	983.990	-1307.339	422.903	840.545	-1788.394	590.529
252	1.25500	884.651	-1552.342	1470.919	886.988	-1594.959	1288.380	913.631	-1409.441	1536.870	939.888	-1365.302	1351.319	1034.949	-1530.279	999.452	787.647	-1526.267	1017.913	961.121	-1332.522	1053.737	876.835	-1326.363	1057.289	1064.681	-1520.990	1089.487	748.590	-1494.694	1098.045	1058.222	-1506.030	1546.467	737.646	-1442.081	1490.526	0.000	0.000	0.000	1076.793	-1388.783	723.417	1047.109	-1307.684	650.615	1058.857	-1368.978	630.200	909.293	-1289.307	509.605	1036.577	-1282.304	506.442	1038.674	-1214.743	377.321	1041.225	-1167.436	411.179	1024.848	-1117.318	343.153	1026.542	-1160.030	306.459	745.252	-1636.396	853.667	737.071	-1593.047	812.804	766.141	-1645.052	749.233	759.527	-1690.344	784.752	909.835	-1753.255	668.097	798.187	-1760.040	654.526	771.534	-1723.680	552.462	780.210	-1676.876	579.298	774.862	-1630.874	510.540	766.012	-1678.551	482.881	844.243	-1488.641	212.873	807.342	-1462.611	229.828	770.691	-1482.803	226.623	841.338	-1685.627	186.138	816.877	-1732.659	183.801	746.875	-1678.375	189.636	858.991	-1570.750	259.179	764.621	-1547.179	258.779	1004.558	-1017.087	124.739	982.296	-1314.738	430.162	839.764	-1811.695	595.326
253	1.26000	883.197	-1572.039	1474.559	885.593	-1615.224	1292.141	912.870	-1429.631	1539.891	940.675	-1386.026	1354.251	1033.494	-1553.424	1002.410	787.857	-1547.284	1022.703	962.777	-1354.825	1057.007	878.045	-1347.756	1060.743	1062.428	-1546.950	1092.222	748.905	-1515.905	1102.947	1056.495	-1526.861	1550.599	737.051	-1460.726	1493.520	0.000	0.000	0.000	1075.967	-1406.326	728.587	1046.489	-1322.845	658.210	1057.291	-1383.796	636.053	907.821	-1298.726	519.204	1035.995	-1292.720	514.666	1038.409	-1223.614	385.917	1040.885	-1176.126	420.108	1024.586	-1126.010	352.321	1027.034	-1168.836	315.579	745.941	-1657.590	859.157	736.681	-1614.135	818.588	765.545	-1665.763	754.535	759.584	-1711.025	789.866	909.667	-1775.008	671.303	798.039	-1780.789	657.602	771.208	-1748.551	552.358	779.576	-1700.562	577.168	774.533	-1657.857	506.376	766.028	-1706.729	480.865	846.216	-1530.077	202.688	809.006	-1502.514	218.262	772.449	-1522.531	215.353	842.108	-1728.013	185.435	817.246	-1774.978	185.350	747.515	-1719.847	187.655	859.927	-1610.149	252.745	764.400	-1585.576	251.851	1005.168	-1025.109	133.198	981.195	-1323.171	437.561	839.127	-1835.127	599.453
254	1.26500	881.698	-1591.696	1478.091	884.146	-1635.487	1295.896	912.596	-1449.406	1543.254	941.271	-1406.800	1357.115	1032.670	-1577.194	1005.863	787.926	-1568.463	1027.411	964.278	-1377.145	1060.157	879.010	-1369.213	1063.968	1060.241	-1572.781	1095.138	749.126	-1536.807	1107.747	1054.734	-1547.583	1554.618	736.423	-1479.554	1496.438	0.000	0.000	0.000	1077.123	-1424.143	733.485	1046.185	-1338.745	665.637	1056.085	-1399.104	641.856	906.523	-1309.525	528.432	1035.661	-1303.882	523.093	1038.419	-1232.943	395.066	1040.968	-1185.827	429.341	1024.506	-1135.493	361.548	1027.780	-1178.050	324.445	746.354	-1678.633	864.036	736.439	-1635.002	823.548	765.104	-1686.056	759.260	759.294	-1731.539	794.128	909.518	-1796.127	673.611	797.984	-1801.158	659.958	771.048	-1773.259	551.950	778.623	-1724.169	574.568	774.097	-1684.754	502.113	766.168	-1734.708	478.392	848.419	-1571.606	192.997	811.437	-1542.675	206.869	774.328	-1562.821	204.704	842.612	-1769.780	185.085	817.399	-1816.707	187.229	747.854	-1760.938	186.197	861.313	-1649.242	246.470	765.594	-1623.933	244.551	1005.601	-1033.864	141.639	980.478	-1332.328	445.150	838.584	-1857.482	603.242
255	1.27000	880.232	-1611.303	1481.554	882.717	-1655.798	1299.531	911.904	-1469.465	1545.779	942.055	-1427.784	1360.068	1031.455	-1600.056	1008.923	787.876	-1589.725	1032.015	965.118	-1399.452	1063.642	880.526	-1390.665	1067.182	1057.998	-1598.208	1097.923	749.300	-1557.275	1112.679	1053.071	-1568.524	1558.497	735.827	-1498.412	1499.261	0.000	0.000	0.000	1076.651	-1442.302	738.424	1045.523	-1355.064	672.675	1055.298	-1414.739	647.368	905.452	-1321.616	536.952	1035.344	-1315.602	531.522	1038.693	-1243.169	404.149	1040.583	-1196.058	438.475	1024.730	-1145.403	370.912	1028.235	-1188.197	333.673	746.755	-1699.519	867.957	736.140	-1655.600	828.082	765.045	-1705.862	763.065	759.398	-1751.760	797.600	909.553	-1817.373	675.368	797.686	-1821.345	661.649	770.842	-1797.750	550.871	777.466	-1747.677	571.448	773.940	-1711.598	496.923	766.538	-1762.554	475.594	850.752	-1613.038	183.456	813.708	-1583.221	196.102	776.526	-1602.770	194.786	842.944	-1811.597	184.794	817.131	-1857.999	188.549	748.209	-1801.405	185.168	863.390	-1687.747	240.609	766.103	-1661.904	237.872	1005.815	-1043.535	149.854	980.264	-1342.658	452.733	837.931	-1879.386	606.351
256	1.27500	878.776	-1630.990	1484.903	881.336	-1676.158	1303.086	911.613	-1489.541	1548.969	942.590	-1448.422	1362.625	1030.384	-1623.093	1011.837	787.714	-1611.020	1036.534	966.178	-1421.874	1067.161	881.482	-1412.202	1070.545	1054.521	-1623.049	1100.681	749.289	-1577.535	1117.597	1051.500	-1589.294	1562.166	735.133	-1517.398	1502.051	0.000	0.000	0.000	1076.364	-1460.749	743.148	1045.352	-1371.764	679.730	1054.587	-1430.923	652.850	905.172	-1335.042	544.459	1035.156	-1328.197	539.871	1039.138	-1254.260	413.655	1040.757	-1207.150	447.812	1024.657	-1155.699	380.326	1028.653	-1199.144	342.889	747.030	-1720.136	871.159	736.144	-1675.716	831.696	765.252	-1725.202	766.268	759.352	-1771.476	799.963	909.279	-1837.588	676.190	797.184	-1841.236	662.660	770.683	-1822.052	549.359	776.576	-1771.076	567.727	773.757	-1738.389	491.772	767.013	-1790.156	472.503	853.233	-1654.773	174.382	817.150	-1624.072	185.886	778.374	-1642.024	185.905	843.084	-1852.051	184.503	817.026	-1899.032	190.712	748.566	-1841.755	184.087	865.095	-1726.784	234.874	767.575	-1700.032	231.030	1005.934	-1053.755	158.044	980.492	-1353.753	459.989	837.422	-1900.862	608.884
257	1.28000	877.438	-1650.573	1488.108	879.812	-1696.538	1306.594	910.103	-1509.276	1551.520	943.368	-1469.323	1365.318	1028.972	-1645.093	1014.192	787.386	-1632.428	1040.803	967.583	-1444.132	1070.202	882.640	-1433.848	1073.644	1052.674	-1646.861	1103.165	749.214	-1597.628	1122.223	1049.892	-1610.017	1565.636	734.511	-1536.345	1504.684	0.000	0.000	0.000	1076.365	-1479.265	747.696	1045.100	-1388.790	686.533	1054.135	-1446.832	658.161	905.462	-1349.606	551.081	1035.045	-1341.455	548.052	1038.651	-1265.764	422.439	1040.360	-1218.984	457.055	1024.378	-1167.191	389.578	1029.007	-1210.682	351.804	746.579	-1740.121	873.447	736.545	-1695.272	834.149	765.715	-1744.140	768.328	759.389	-1790.715	801.330	908.937	-1857.607	676.376	796.538	-1860.758	662.971	770.655	-1846.434	547.473	775.512	-1794.447	563.726	773.345	-1765.046	486.600	767.504	-1817.806	469.362	855.706	-1696.184	165.965	820.328	-1665.010	175.744	781.199	-1682.197	176.656	843.877	-1893.657	185.032	817.344	-1939.695	193.164	749.064	-1881.616	183.680	866.738	-1765.588	229.341	771.412	-1738.961	222.933	1005.874	-1064.633	166.199	981.395	-1366.112	466.873	837.689	-1922.119	610.482
258	1.28500	876.072	-1670.178	1491.188	878.442	-1716.851	1309.932	909.610	-1529.337	1554.116	944.010	-1490.156	1367.846	1027.927	-1667.826	1016.950	787.061	-1653.702	1044.786	968.833	-1466.388	1073.446	883.971	-1455.608	1076.451	1050.830	-1670.045	1105.385	748.982	-1617.545	1126.791	1048.249	-1630.228	1568.914	733.800	-1555.403	1507.259	0.000	0.000	0.000	1076.486	-1497.265	752.129	1044.906	-1406.274	693.162	1054.190	-1463.546	663.409	905.732	-1364.757	557.349	1035.216	-1355.634	555.749	1038.663	-1278.012	431.410	1038.828	-1231.183	466.086	1023.475	-1179.518	398.555	1029.349	-1223.197	360.896	746.480	-1759.748	874.271	737.198	-1714.320	835.408	766.743	-1762.563	769.287	759.507	-1809.573	801.708	908.262	-1876.989	676.016	795.820	-1879.950	662.697	770.379	-1870.235	544.991	774.759	-1817.677	559.220	773.469	-1791.658	480.686	767.846	-1845.127	465.722	858.246	-1737.428	157.710	822.885	-1704.858	166.504	783.650	-1721.851	168.014	844.681	-1934.287	185.602	817.229	-1979.150	195.666	749.653	-1920.565	183.879	868.622	-1803.995	224.119	774.265	-1776.834	215.667	1006.155	-1075.868	174.704	982.717	-1379.671	473.084	836.103	-1942.597	612.136
